row_id,itemid,label,abbreviation,dbsource,linksto,category,unitname,param_type,conceptid
9469,46330,octreotide gtt,,carevue,inputevents_cv,Free Form Intake,,,
9471,46333,Pe 26,,carevue,inputevents_cv,Free Form Intake,,,
9472,46334,OR Out,,carevue,outputevents,,,,
9473,46336,10% Dextran 40/D5W,,carevue,inputevents_cv,Free Form Intake,,,
9474,46338,Enfamil 26 Po,,carevue,inputevents_cv,Free Form Intake,,,
9475,46339,pe28,,carevue,inputevents_cv,Free Form Intake,,,
9476,46340,Bupivicaine,,carevue,inputevents_cv,Free Form Intake,,,
9477,46342,Enfacare 26 NG,,carevue,inputevents_cv,Free Form Intake,,,
9478,46343,E26,,carevue,inputevents_cv,Free Form Intake,,,
9479,46345,BM + 2HMF,,carevue,outputevents,Free Form Intake,,,
9480,46346,PND8.5 with hep 0.5u,,carevue,inputevents_cv,Free Form Intake,,,
9481,46348,BM 4HMF,,carevue,outputevents,Free Form Intake,,,
9482,46349,Vac,,carevue,inputevents_cv,,,,
9483,46350,Siloh Drainage,,carevue,outputevents,,,,
9484,46352,VAC CHEST DRESSING,,carevue,inputevents_cv,,,,
9485,46353,osh ivf of ns,,carevue,inputevents_cv,Free Form Intake,,,
9486,46355,0.9%NS with 40KCL,,carevue,inputevents_cv,Free Form Intake,,,
9487,46357,NSS WITH MULTIVIT,,carevue,inputevents_cv,Free Form Intake,,,
9488,46358,Sodium phosphate,,carevue,inputevents_cv,Free Form Intake,,,
9489,46360,ivf from osh,,carevue,inputevents_cv,Free Form Intake,,,
9490,46361,D5W +3 Amps NaHco3,,carevue,inputevents_cv,Free Form Intake,,,
9491,46363,na acetate w/ hep,,carevue,inputevents_cv,Free Form Intake,,,
9492,46364,KPo4 30mmol /NS,,carevue,inputevents_cv,Free Form Intake,,,
9493,46366,fasciotomy,,carevue,inputevents_cv,Free Form Intake,,,
9494,46367,angio suite,,carevue,inputevents_cv,Free Form Intake,,,
9495,46370,Cerebral Drain #1,,carevue,outputevents,,,,
9496,46372,JP #1 Lateral,,carevue,outputevents,,,,
9502,46383,D5W/0.9NS with meds,,carevue,inputevents_cv,Free Form Intake,,,
9503,46384,plasma pheresis in,,carevue,inputevents_cv,Free Form Intake,,,
9504,46386,Enf 28 2cal corn oil,,carevue,inputevents_cv,Free Form Intake,,,
9505,46387,Enfacare26,,carevue,inputevents_cv,Free Form Intake,,,
9506,46389,CRRT FLUSH,,carevue,inputevents_cv,Free Form Intake,,,
9507,46390,N/S  K PHOS 30MMOL,,carevue,inputevents_cv,Free Form Intake,,,
9508,46391,7.7MEq NaAcetate,,carevue,inputevents_cv,Free Form Intake,,,
9509,46393,PE 26 cal,,carevue,inputevents_cv,Free Form Intake,,,
9510,46394,Peritoneal dialysis,,carevue,outputevents,,,,
9512,46398,R Thoracentesis,,carevue,outputevents,,,,
9513,46399,Drain Out #3 JP Medial,,carevue,outputevents,,,,
9515,46404,crystalloid from f10,,carevue,inputevents_cv,Free Form Intake,,,
9517,46407,ED PRBC,,carevue,inputevents_cv,Free Form Intake,,,
9519,46410,angio FFP,,carevue,inputevents_cv,Free Form Intake,,,
9520,46412,Nutramigin 26 PO,,carevue,inputevents_cv,Free Form Intake,,,
9521,46413,peritoneal puncture,,carevue,inputevents_cv,,,,
9522,46415,wound pouch,,carevue,outputevents,,,,
9523,46416,BM+4cal prosobee,,carevue,outputevents,Free Form Intake,,,
9524,46418,ER ffp,,carevue,inputevents_cv,Free Form Intake,,,
9525,46420,PE26 PG,,carevue,inputevents_cv,Free Form Intake,,,
9526,46421,PE 26cals,,carevue,inputevents_cv,Free Form Intake,,,
9527,46422,rescue line flush,,carevue,inputevents_cv,Free Form Intake,,,
9530,46428,N/S +ETOPOSIDE,,carevue,inputevents_cv,Free Form Intake,,,
9531,46429,sodium phosphate 15m,,carevue,inputevents_cv,Free Form Intake,,,
9532,46430,Open ABD wound,,carevue,inputevents_cv,,,,
9533,46431,1/2 NaAce w1/2 uHep,,carevue,inputevents_cv,Free Form Intake,,,
9534,46432,7.7 meq NaAcetate,,carevue,inputevents_cv,Free Form Intake,,,
9535,46433,Na Acetate,,carevue,inputevents_cv,Free Form Intake,,,
9536,46434,Na Acetate with hep,,carevue,inputevents_cv,Free Form Intake,,,
9538,46436,U/O /kg/hour,,carevue,inputevents_cv,,,,
9540,46438,PE26NG,,carevue,inputevents_cv,Free Form Intake,,,
9541,46439,7.7meqNaAc w1/2uhep,,carevue,inputevents_cv,Free Form Intake,,,
9542,46440,PE26PO,,carevue,inputevents_cv,Free Form Intake,,,
9543,46441,19.25 neq Na Acetate,,carevue,inputevents_cv,Free Form Intake,,,
9544,46442,TPN D5.5,,carevue,inputevents_cv,Free Form Intake,,,
9545,46443,PE 26cal,,carevue,inputevents_cv,Free Form Intake,,,
9547,46445,PO PE 30,,carevue,inputevents_cv,Free Form Intake,,,
9549,46447,PN D9.5,,carevue,inputevents_cv,Free Form Intake,,,
9550,46448,PN D 8.5,,carevue,inputevents_cv,Free Form Intake,,,
9553,45101,Gentamycin chest irt,,carevue,inputevents_cv,Free Form Intake,,,
9555,45103,Phoresis intake,,carevue,inputevents_cv,Free Form Intake,,,
9556,45104,CUTANEOUS WOUND DRG,,carevue,inputevents_cv,,,,
9559,45107,1/2 promote/fibre  e,,carevue,inputevents_cv,Free Form Intake,,,
9560,45108,D5W/amino acid 4.25%,,carevue,inputevents_cv,Free Form Intake,,,
9561,45109,effluent,,carevue,inputevents_cv,,,,
9562,45110,Hemoptysis,,carevue,outputevents,,,,
9566,45114,D5W&Mucomyst,,carevue,inputevents_cv,Free Form Intake,,,
9567,45115,effluent retained,,carevue,inputevents_cv,Free Form Intake,,,
9569,45117,LUE drainbag,,carevue,outputevents,,,,
9570,45118,RUE drainbag,,carevue,outputevents,,,,
9571,45119,Gentamycin Chest Irn,,carevue,inputevents_cv,Free Form Intake,,,
9572,45120,Paracentesis Output,,carevue,outputevents,,,,
9573,45121,Penrose drains,,carevue,outputevents,,,,
9577,45125,KVO,,carevue,inputevents_cv,Free Form Intake,,,
9578,45126,1/2 impact /fibre,,carevue,inputevents_cv,Free Form Intake,,,
9580,45128,15mmol NaPhos,,carevue,inputevents_cv,Free Form Intake,,,
9582,45130,C.O. INJECTATE,,carevue,inputevents_cv,Free Form Intake,,,
9583,45131,D5W Bicarb,,carevue,inputevents_cv,Free Form Intake,,,
9584,45133,ns with Na Phos 15 m,,carevue,inputevents_cv,Free Form Intake,,,
9585,45134,OR Cryocipretate,,carevue,inputevents_cv,Free Form Intake,,,
9587,45137,NS cc/cc,,carevue,inputevents_cv,Free Form Intake,,,
9589,45139,Taxol,,carevue,inputevents_cv,Free Form Intake,,,
9590,45140,IV DYE,,carevue,inputevents_cv,Free Form Intake,,,
9591,45141,today at falmout,,carevue,outputevents,Free Form Intake,,,
9592,45143,pd fluid in,,carevue,inputevents_cv,Free Form Intake,,,
9594,45147,output from vicu,,carevue,outputevents,,,,
9596,45150,quick mix tpn,,carevue,inputevents_cv,Free Form Intake,,,
9597,45151,Pulmonary,,carevue,inputevents_cv,Free Form Intake,,,
9598,45153,vag/peri,,carevue,inputevents_cv,,,,
9599,45154,Free H20 bolus,,carevue,inputevents_cv,Free Form Intake,,,
9600,45156,10meq k+/100,,carevue,inputevents_cv,Free Form Intake,,,
9601,45157,ca+ gtt for cvvh,,carevue,inputevents_cv,Free Form Intake,,,
9603,45160,novasource,,carevue,inputevents_cv,Free Form Intake,,,
9604,45162,incision drg,,carevue,inputevents_cv,,,,
9605,45163,thoracentecis,,carevue,inputevents_cv,,,,
9606,45165,Chest wound,,carevue,inputevents_cv,,,,
9607,45166,Groin,,carevue,inputevents_cv,,,,
9609,45169,protonix drip,,carevue,inputevents_cv,Free Form Intake,,,
9610,45170,promote/fib/beneprot,,carevue,inputevents_cv,Free Form Intake,,,
9611,45172,40meq KCL/500ml NS,,carevue,inputevents_cv,Free Form Intake,,,
9612,45173,FLOOR UOP,,carevue,inputevents_cv,,,,
9613,45175,NS pigtail drain,,carevue,outputevents,Free Form Intake,,,
9614,45176,NOVASOURCE/PULMONARY,,carevue,inputevents_cv,Free Form Intake,,,
9616,45179,ACETYLCYSTEINE GTT,,carevue,inputevents_cv,Free Form Intake,,,
9618,45182,ns ivfin ed,,carevue,inputevents_cv,Free Form Intake,,,
9619,45184,mannitol 20%,,carevue,inputevents_cv,Free Form Intake,,,
9620,45186,Insulin carrier,,carevue,inputevents_cv,Free Form Intake,,,
9621,45187,PCA carrier,,carevue,inputevents_cv,Free Form Intake,,,
9623,45190,Drain Out #2 Red Rubber,,carevue,outputevents,,,,
9625,45195,NOVASOURCE,,carevue,inputevents_cv,Free Form Intake,,,
9626,45197,dye,,carevue,inputevents_cv,Free Form Intake,,,
9628,45200,Novasource,,carevue,inputevents_cv,Free Form Intake,,,
9632,45206,D5W & 3 AMP BICARD,,carevue,inputevents_cv,Free Form Intake,,,
9633,45208,NS thru portal cath,,carevue,inputevents_cv,Free Form Intake,,,
9635,45211,mannitol 50 grams,,carevue,inputevents_cv,Free Form Intake,,,
9636,45213,cath lab contrast,,carevue,inputevents_cv,Free Form Intake,,,
9637,45214,OR cellsaver,,carevue,inputevents_cv,Free Form Intake,,,
9638,45216,Mannitol 25GM,,carevue,inputevents_cv,Free Form Intake,,,
9639,45218,JT leakage,,carevue,inputevents_cv,,,,
9641,45220,ns w/40 KCL,,carevue,inputevents_cv,Free Form Intake,,,
9643,45224,NA PHOSPHATE 15MMOL,,carevue,inputevents_cv,Free Form Intake,,,
9644,45226,NA Phosphate 30mmol,,carevue,inputevents_cv,Free Form Intake,,,
9646,45230,medical floor ivf,,carevue,inputevents_cv,Free Form Intake,,,
9647,45232,bladder pres. saline,,carevue,inputevents_cv,Free Form Intake,,,
9648,45233,peripad count.,,carevue,inputevents_cv,,,,
9650,45236,Sim30 w Polycose NG,,carevue,inputevents_cv,Free Form Intake,,,
9651,45237,Sim30 w Polycose PO,,carevue,inputevents_cv,Free Form Intake,,,
9652,45239,iv upon arrival,,carevue,inputevents_cv,Free Form Intake,,,
9653,45241,3/4 str UltraCal,,carevue,inputevents_cv,Free Form Intake,,,
9658,45248,paracentesis asicits,,carevue,outputevents,,,,
9662,45254,G/J POUCH APPLIANCE,,carevue,outputevents,,,,
9669,45265,CONTRAST via NG,,carevue,inputevents_cv,Free Form Intake,,,
9671,45268,CALCIUM FOR CVVHD,,carevue,inputevents_cv,Free Form Intake,,,
9673,45270,intrathoracic fluid,,carevue,inputevents_cv,,,,
9674,45271,Chucks Pad Weight,,carevue,inputevents_cv,,,,
9676,45273,SC33 NG,,carevue,inputevents_cv,Free Form Intake,,,
9677,45274,SC33 PO,,carevue,inputevents_cv,Free Form Intake,,,
9678,45275,Bumetanide,,carevue,inputevents_cv,Free Form Intake,,,
9679,45276,Pantroprazole,,carevue,inputevents_cv,Free Form Intake,,,
9682,45279,3/4 Strg Nepro,,carevue,inputevents_cv,Free Form Intake,,,
9685,45282,D5W 150MEQ BICARB,,carevue,inputevents_cv,Free Form Intake,,,
9686,45283,Mucous fistula,,carevue,outputevents,,,,
9689,45286,.9%NS w/30mml NaPhos,,carevue,inputevents_cv,Free Form Intake,,,
9690,45287,lt groin site,,carevue,inputevents_cv,,,,
9691,45288,rt & lt groin sites,,carevue,inputevents_cv,,,,
9692,45289,ivf on floor,,carevue,inputevents_cv,Free Form Intake,,,
9693,45290,na+phos 15mmol,,carevue,inputevents_cv,Free Form Intake,,,
9695,45292,IVPPI,,carevue,inputevents_cv,Free Form Intake,,,
9696,45293,15 mmol naphos/NS,,carevue,inputevents_cv,Free Form Intake,,,
9697,45294,gentamycin ct irrig,,carevue,inputevents_cv,Free Form Intake,,,
9699,45296,g tube flush,,carevue,outputevents,Free Form Intake,,,
9700,45297,SC 31 po,,carevue,inputevents_cv,Free Form Intake,,,
9701,45298,ED NS,,carevue,inputevents_cv,Free Form Intake,,,
9703,45300,Na Acetate +.05 hep,,carevue,inputevents_cv,Free Form Intake,,,
9705,45302,acetylcysteine,,carevue,inputevents_cv,Free Form Intake,,,
9706,45303,NA PHOS  0mmol,,carevue,inputevents_cv,Free Form Intake,,,
9707,45304,Urine output cc/k/hr,,carevue,outputevents,,,,
9708,45305,500NS & KPhos 30mmol,,carevue,inputevents_cv,Free Form Intake,,,
9711,45308,left knee aspirate,,carevue,inputevents_cv,,,,
9713,45310,redi cat,,carevue,inputevents_cv,Free Form Intake,,,
9714,45311,colyte,,carevue,inputevents_cv,Free Form Intake,,,
9715,45312,pheresis net bal,,carevue,inputevents_cv,Free Form Intake,,,
9716,45313,BARICAT,,carevue,inputevents_cv,Free Form Intake,,,
9717,45314,Neosure 26 cal po,,carevue,inputevents_cv,Free Form Intake,,,
9718,45315,neosure 26cal ng,,carevue,inputevents_cv,Free Form Intake,,,
9720,45317,or cryoprecipate,,carevue,inputevents_cv,Free Form Intake,,,
9721,45318,or plasmalyte,,carevue,inputevents_cv,Free Form Intake,,,
9722,45319,REDICAT for CTabd,,carevue,inputevents_cv,Free Form Intake,,,
9723,45320,NaAce+1/2Hep,,carevue,inputevents_cv,Free Form Intake,,,
9724,45322,NS Insulin Carrier,,carevue,inputevents_cv,Free Form Intake,,,
9725,45323,Pulmonary TF,,carevue,inputevents_cv,Free Form Intake,,,
9726,45325,NaAc+NaCl+H20,,carevue,inputevents_cv,Free Form Intake,,,
9727,45326,from cc7,,carevue,inputevents_cv,,,,
9728,45328,vac abd drain,,carevue,outputevents,,,,
9729,45329,NA ACETATE W/ HEP,,carevue,inputevents_cv,Free Form Intake,,,
9730,45331,Neosure30 pg,,carevue,inputevents_cv,Free Form Intake,,,
9731,45333,Glucagon infusion,,carevue,inputevents_cv,Free Form Intake,,,
9732,45334,Neosure32 PG,,carevue,inputevents_cv,Free Form Intake,,,
9733,45336,scf 30 gavage,,carevue,inputevents_cv,Free Form Intake,,,
9735,45340,JP #1&#2 CLWS,,carevue,outputevents,,,,
9740,45347,Banana Bag,,carevue,inputevents_cv,Free Form Intake,,,
9741,45348,NA PHOS (15MMOL),,carevue,inputevents_cv,Free Form Intake,,,
9742,45350,NA bicarb,,carevue,inputevents_cv,Free Form Intake,,,
9744,45353,KCL for CVVH,,carevue,inputevents_cv,Free Form Intake,,,
9745,45354,OR Cryoprecipitate,,carevue,inputevents_cv,Free Form Intake,,,
9746,45356,jp's 1&2,,carevue,outputevents,,,,
9747,45357,JP 5 and JP 6 sxn,,carevue,outputevents,,,,
9748,45359,d10 1/2 NS,,carevue,inputevents_cv,Free Form Intake,,,
9749,45360,DEXTROSE 25%,,carevue,inputevents_cv,Free Form Intake,,,
9750,45362,30mmol Phos/44meq K,,carevue,inputevents_cv,Free Form Intake,,,
9751,45363,KPhos 15mmol/250D5W,,carevue,inputevents_cv,Free Form Intake,,,
9752,45364,SC32,,carevue,inputevents_cv,Free Form Intake,,,
9755,45369,Mucamyst iv.,,carevue,inputevents_cv,Free Form Intake,,,
9756,45370,REPLETE/FIBER,,carevue,inputevents_cv,Free Form Intake,,,
9757,45372,ERCP IV intake,,carevue,inputevents_cv,Free Form Intake,,,
9758,45373,Jevity (TF),,carevue,inputevents_cv,Free Form Intake,,,
9759,45374,D5NS 40K,,carevue,inputevents_cv,Free Form Intake,,,
9760,45376,D5W 15mM Phos/22MEQK,,carevue,inputevents_cv,Free Form Intake,,,
9761,45378,Angiography Intake,,carevue,inputevents_cv,Free Form Intake,,,
9762,45379,OR CELL Saver,,carevue,inputevents_cv,Free Form Intake,,,
9763,45381,replete with fiber,,carevue,inputevents_cv,Free Form Intake,,,
9764,45382,NA phos,,carevue,inputevents_cv,Free Form Intake,,,
9765,45384,SSC 26,,carevue,inputevents_cv,Free Form Intake,,,
9766,45385,NUTREN PUL 2/3st mvi,,carevue,inputevents_cv,Free Form Intake,,,
9767,45387,Glucagon 25mg/250,,carevue,inputevents_cv,Free Form Intake,,,
9768,45388,H20+7.7meqNaAcetate,,carevue,inputevents_cv,Free Form Intake,,,
9769,45390,Liquid SSC28,,carevue,inputevents_cv,Free Form Intake,,,
9770,45391,SSC26,,carevue,inputevents_cv,Free Form Intake,,,
9771,45393,ED cryst,,carevue,inputevents_cv,Free Form Intake,,,
9772,45394,Sodium Phosphate30mm,,carevue,inputevents_cv,Free Form Intake,,,
9773,45396,40meq KCL,,carevue,inputevents_cv,Free Form Intake,,,
9774,45398,LACTULOSE PR,,carevue,inputevents_cv,Free Form Intake,,,
9775,45399,SSC 30,,carevue,inputevents_cv,Free Form Intake,,,
9776,45401,SSC30,,carevue,inputevents_cv,Free Form Intake,,,
9777,45402,Amiodorone,,carevue,inputevents_cv,Free Form Intake,,,
9778,45404,NS with 30mm Na Phos,,carevue,inputevents_cv,Free Form Intake,,,
9779,45406,Replete w/ fiber,,carevue,inputevents_cv,Free Form Intake,,,
9780,45407,SC30FeNG,,carevue,inputevents_cv,Free Form Intake,,,
9781,45408,Free H20 cont G-tube,,carevue,outputevents,Free Form Intake,,,
9782,45410,10% Dextran 40,,carevue,inputevents_cv,Free Form Intake,,,
9783,45412,peg,,carevue,outputevents,,,,
9784,45414,PARACENTISIS,,carevue,inputevents_cv,,,,
9785,45417,Chest Tube R #3,,carevue,outputevents,,,,
9786,45419,g-tube feeding,,carevue,outputevents,,,,
9787,45422,L pleural tap,,carevue,outputevents,,,,
9788,45424,VAC RIGHT GROIN,,carevue,inputevents_cv,,,,
9789,45427,PD 2.5% Dextrose,,carevue,inputevents_cv,Free Form Intake,,,
9790,45428,IVF Farr 10,,carevue,inputevents_cv,Free Form Intake,,,
9791,45429,PO Farr 10,,carevue,inputevents_cv,Free Form Intake,,,
9792,45431,sodium phos 15mmol,,carevue,inputevents_cv,Free Form Intake,,,
9793,45432,26 cal po,,carevue,inputevents_cv,Free Form Intake,,,
9794,45434,Pedialyte,,carevue,inputevents_cv,Free Form Intake,,,
9795,45435,R pleural tap,,carevue,outputevents,,,,
9800,45443,SSC 30 PG,,carevue,inputevents_cv,Free Form Intake,,,
9801,45444,SSC 30 PO,,carevue,inputevents_cv,Free Form Intake,,,
9802,45446,SSC 28 ng,,carevue,inputevents_cv,Free Form Intake,,,
9803,45448,Nutren,,carevue,inputevents_cv,Free Form Intake,,,
9804,45449,SW with Na acetate,,carevue,inputevents_cv,Free Form Intake,,,
9805,45451,SSC26 po,,carevue,inputevents_cv,Free Form Intake,,,
9806,45452,SSC28po,,carevue,inputevents_cv,Free Form Intake,,,
9807,45454,SC34+BP,,carevue,inputevents_cv,Free Form Intake,,,
9808,45455,SSC28 NG,,carevue,inputevents_cv,Free Form Intake,,,
9809,45457,SSC26 PG,,carevue,inputevents_cv,Free Form Intake,,,
9810,45458,SSC26 PO,,carevue,inputevents_cv,Free Form Intake,,,
9811,45459,SSC28,,carevue,inputevents_cv,Free Form Intake,,,
9812,45460,SSC28 NGT,,carevue,outputevents,Free Form Intake,,,
9813,45461,SSC 26 NGT,,carevue,outputevents,Free Form Intake,,,
9817,45465,ns w/15mm of na.phos,,carevue,inputevents_cv,Free Form Intake,,,
9818,45466,sod.phos. 15mmol/250,,carevue,inputevents_cv,Free Form Intake,,,
9819,45467,SC28 PO,,carevue,inputevents_cv,Free Form Intake,,,
9821,45469,SC30 PG,,carevue,inputevents_cv,Free Form Intake,,,
9822,45470,SC30pg,,carevue,inputevents_cv,Free Form Intake,,,
9823,45471,SC30 po,,carevue,inputevents_cv,Free Form Intake,,,
9824,45472,SC30PO,,carevue,inputevents_cv,Free Form Intake,,,
9825,45473,SC26 NG,,carevue,inputevents_cv,Free Form Intake,,,
9826,45474,SC26 pg,,carevue,inputevents_cv,Free Form Intake,,,
9827,45475,SSC 28 PO,,carevue,inputevents_cv,Free Form Intake,,,
9828,45476,Versed 20mg/50ml D5,,carevue,inputevents_cv,Free Form Intake,,,
9830,45478,Ca,,carevue,inputevents_cv,Free Form Intake,,,
9831,45479,Dialysis In,,carevue,outputevents,Free Form Intake,,,
9832,45480,500cc ns bolus,,carevue,inputevents_cv,Free Form Intake,,,
9833,45481,Mucamyst.,,carevue,inputevents_cv,Free Form Intake,,,
9834,45482,Nutramigen 22 PG,,carevue,inputevents_cv,Free Form Intake,,,
9835,45483,Nutramigen 22 PO,,carevue,inputevents_cv,Free Form Intake,,,
9836,45484,nutran tube feed,,carevue,outputevents,Free Form Intake,,,
9838,45486,Hemo,,carevue,inputevents_cv,,,,
9840,45488,ssc26,,carevue,inputevents_cv,Free Form Intake,,,
9842,45490,ssc26 ng,,carevue,inputevents_cv,Free Form Intake,,,
9843,45491,ssc26 po,,carevue,inputevents_cv,Free Form Intake,,,
9844,45492,SW with Na Acetate,,carevue,inputevents_cv,Free Form Intake,,,
9846,45494,plueral tap,,carevue,outputevents,Free Form Intake,,,
9847,45495,Peptamen VHP,,carevue,inputevents_cv,Free Form Intake,,,
9849,45497,Replete with Fiber,,carevue,inputevents_cv,Free Form Intake,,,
9850,45498,NA PHOSPHATE 30MMOL,,carevue,inputevents_cv,Free Form Intake,,,
9851,45499,amphotercin 25mg,,carevue,inputevents_cv,Free Form Intake,,,
9852,45500,THORACASENTESIS,,carevue,inputevents_cv,,,,
9853,45501,G-J TUBE GRAVITY DR,,carevue,outputevents,,,,
9854,45502,SC 28 NG,,carevue,inputevents_cv,Free Form Intake,,,
9855,45503,"SC 26 Liquid, NG",,carevue,inputevents_cv,Free Form Intake,,,
9856,45504,"SC 26 Liquid, PO",,carevue,inputevents_cv,Free Form Intake,,,
9857,45505,3/4 str nutrin,,carevue,inputevents_cv,Free Form Intake,,,
9858,45506,7.7meqNaacetate,,carevue,inputevents_cv,Free Form Intake,,,
9859,45507,SC26 ng,,carevue,inputevents_cv,Free Form Intake,,,
9860,45508,Similac SC 26,,carevue,inputevents_cv,Free Form Intake,,,
9862,45510,Fleet Enema,,carevue,inputevents_cv,Free Form Intake,,,
9863,45511,"SC28 liquid, NG",,carevue,inputevents_cv,Free Form Intake,,,
9864,45513,"SC28 liquid,PO",,carevue,inputevents_cv,Free Form Intake,,,
9865,45514,"SC28 liquid, PO",,carevue,inputevents_cv,Free Form Intake,,,
9866,45516,SC30 PO,,carevue,inputevents_cv,Free Form Intake,,,
9867,45517,Drain 1 flush L side,,carevue,outputevents,Free Form Intake,,,
9868,45519,SC26liq,,carevue,inputevents_cv,Free Form Intake,,,
9869,45520,Midazolam(Versed),,carevue,inputevents_cv,Free Form Intake,,,
9870,45521,SC28liq ng,,carevue,inputevents_cv,Free Form Intake,,,
9871,45523,Pericardial Tap,,carevue,outputevents,,,,
9876,45531,SC 26 NG,,carevue,inputevents_cv,Free Form Intake,,,
9877,45532,IR Lactated ringers,,carevue,inputevents_cv,Free Form Intake,,,
9878,45534,Neosure 26 cal,,carevue,inputevents_cv,Free Form Intake,,,
9879,45535,Sodium Phos 30mmol,,carevue,inputevents_cv,Free Form Intake,,,
9880,45537,Ascites in IR,,carevue,inputevents_cv,,,,
9882,45539,Special Care 28,,carevue,inputevents_cv,Free Form Intake,,,
9883,45542,IR Intake,,carevue,inputevents_cv,Free Form Intake,,,
9884,45543,NaAcetate via UAC,,carevue,inputevents_cv,Free Form Intake,,,
9885,45544,replete full strengh,,carevue,inputevents_cv,Free Form Intake,,,
9898,45563,KETAMINE 200mgm 50ML,,carevue,inputevents_cv,Free Form Intake,,,
9899,45564,SSC28NG,,carevue,inputevents_cv,Free Form Intake,,,
9900,45566,Special Care 26,,carevue,inputevents_cv,Free Form Intake,,,
9901,45567,LACTULOSE/Kayexalate,,carevue,inputevents_cv,Free Form Intake,,,
9902,45569,SSC 26 NG,,carevue,inputevents_cv,Free Form Intake,,,
9904,45572,Nutren 3/4str,,carevue,inputevents_cv,Free Form Intake,,,
9905,45573,Ketamine 100mg/50ml,,carevue,inputevents_cv,Free Form Intake,,,
9906,45576,"RUQ, RLQ",,carevue,inputevents_cv,,,,
9908,45580,SC 28 po,,carevue,inputevents_cv,Free Form Intake,,,
9912,45586,Sim SC26,,carevue,inputevents_cv,Free Form Intake,,,
9913,45588,Sim SC28 NG,,carevue,inputevents_cv,Free Form Intake,,,
9914,45589,Sim SC28 PO,,carevue,inputevents_cv,Free Form Intake,,,
9916,45593,Calcium w/ pheresis,,carevue,inputevents_cv,Free Form Intake,,,
9918,45595,Nutramigen28w/RC PG,,carevue,inputevents_cv,Free Form Intake,,,
9919,45597,REPLETE WITH FIBER,,carevue,inputevents_cv,Free Form Intake,,,
9920,45598,Replete w/fiber FS,,carevue,inputevents_cv,Free Form Intake,,,
9921,45600,SC26 PO,,carevue,inputevents_cv,Free Form Intake,,,
9925,45606,SC26,,carevue,inputevents_cv,Free Form Intake,,,
9926,45607,IR Output,,carevue,outputevents,,,,
9927,45609,readi-cat,,carevue,inputevents_cv,Free Form Intake,,,
9928,45610,G/J collection bag,,carevue,inputevents_cv,,,,
9929,45612,Neosure 26,,carevue,inputevents_cv,Free Form Intake,,,
9931,45614,SimSC30,,carevue,inputevents_cv,Free Form Intake,,,
9933,45617,blood from mouth,,carevue,outputevents,,,,
9936,45621,30mmolNaPhos/NS,,carevue,inputevents_cv,Free Form Intake,,,
9937,45623,soap suds enema,,carevue,inputevents_cv,Free Form Intake,,,
9938,45624,OR OUT (abdominal),,carevue,outputevents,,,,
9939,45626,L Thoracentesis,,carevue,outputevents,,,,
9940,45627,potassium 40/500,,carevue,inputevents_cv,Free Form Intake,,,
9941,45629,TPND9.5,,carevue,inputevents_cv,Free Form Intake,,,
9943,45632,PG  Special Care 28,,carevue,inputevents_cv,Free Form Intake,,,
9944,45634,Sodium Barcarb,,carevue,inputevents_cv,Free Form Intake,,,
9945,45635,CT #2 assessment,,carevue,inputevents_cv,,,,
9948,45640,#11 Vent cap/ #16,,carevue,inputevents_cv,,,,
9949,45641,K PHOSPHATE,,carevue,inputevents_cv,Free Form Intake,,,
9951,45643,replete/fiber,,carevue,inputevents_cv,Free Form Intake,,,
9952,45644,Gentamycin Irrigatin,,carevue,inputevents_cv,Free Form Intake,,,
9953,45645,Thorocentesis,,carevue,outputevents,,,,
9954,45646,Angio Intake,,carevue,inputevents_cv,Free Form Intake,,,
9955,45647,Gentamicin to CT,,carevue,inputevents_cv,Free Form Intake,,,
9956,45648,nutren renal fs,,carevue,inputevents_cv,Free Form Intake,,,
9957,45649,PO CONTRAST,,carevue,inputevents_cv,Free Form Intake,,,
9959,45651,left thoracentesis,,carevue,outputevents,,,,
9960,45652,Vac dressing,,carevue,inputevents_cv,,,,
9961,45653,Left Arm Drainage.,,carevue,outputevents,,,,
9962,45654,abd wd drainage,,carevue,outputevents,,,,
9963,45655,right arm drainage,,carevue,outputevents,,,,
9964,45656,SimSC28,,carevue,inputevents_cv,Free Form Intake,,,
9965,45657,Replete with Fiber.,,carevue,inputevents_cv,Free Form Intake,,,
9967,45659,ssc 26,,carevue,inputevents_cv,Free Form Intake,,,
9968,45660,NS+ 15mmol Na Phosph,,carevue,inputevents_cv,Free Form Intake,,,
9969,45661,Cyclosporine,,carevue,inputevents_cv,Free Form Intake,,,
9970,45662,DYE,,carevue,inputevents_cv,Free Form Intake,,,
9971,45663,Nutramigen 26,,carevue,inputevents_cv,Free Form Intake,,,
9972,45664,chest tube # 3,,carevue,outputevents,,,,
9973,45665,thoarcentesis,,carevue,outputevents,,,,
9974,45666,BM24 w/nsp,,carevue,outputevents,Free Form Intake,,,
9975,45667,Sim SC 26,,carevue,inputevents_cv,Free Form Intake,,,
9976,45668,ED crystal,,carevue,inputevents_cv,Free Form Intake,,,
9977,45669,ED FFP,,carevue,inputevents_cv,Free Form Intake,,,
9979,45671,Sim SC 28,,carevue,inputevents_cv,Free Form Intake,,,
9981,45673,NA ACETATE,,carevue,inputevents_cv,Free Form Intake,,,
